구분,Asset Class,Sector,Industry,Ticker,Exchange,시장(자동),Role,Priority,Theme / Group,상위 ETF,편입 순위,비중,기준일,출처,종목명,GF Symbol 수동,가격·시장 검증,구성 기준일 상태
마스터,Equity,Information Technology,Semiconductor Equipment / Testing,058470,KOSDAQ,KR,Korea Sector / Industry Candidate,A,KR Leader / Representative,,,,,,,KOSDAQ:058470,연결,마스터
마스터,ETF,Materials,Secondary Batteries,305720,KRX,KR,KODEX Industry ETF,KR-CORE,Korea / Secondary Batteries,,,,,,,KRX:305720,연결,마스터
마스터,ETF,Materials,Secondary Batteries,305540,KRX,KR,TIGER Industry ETF,KR-CORE,Korea / Secondary Batteries,,,,,,,KRX:305540,연결,마스터
마스터,Equity,Information Technology,Battery Cells,373220,KOSPI,KR,Korea Sector / Industry Candidate,A,KR Leader / Representative,,,,,,,KRX:373220,연결,마스터
마스터,Equity,Materials,Battery Materials,003670,KOSPI,KR,Korea Sector / Industry Candidate,A,KR Leader / Representative,,,,,,,KRX:003670,연결,마스터
마스터,Equity,Materials,Cathode Materials,247540,KOSDAQ,KR,Korea Sector / Industry Candidate,A,KR Leader / Representative,,,,,,,KOSDAQ:247540,연결,마스터
마스터,Equity,Materials,Battery Materials / Holding,086520,KOSDAQ,KR,Korea Sector / Industry Candidate,A,KR Leader / Representative,,,,,,,KOSDAQ:086520,연결,마스터
마스터,ETF,Health Care,Biotechnology,244580,KRX,KR,KODEX Industry ETF,KR-CORE,Korea / Bio & Healthcare,,,,,,,KRX:244580,연결,마스터
마스터,ETF,Health Care,Biotechnology,364970,KRX,KR,TIGER Industry ETF,KR-CORE,Korea / Bio & Healthcare,,,,,,,KRX:364970,연결,마스터
마스터,Equity,Health Care,Biologics CDMO,207940,KOSPI,KR,Korea Sector / Industry Candidate,A,KR Leader / Representative,,,,,,,KRX:207940,연결,마스터
마스터,Equity,Health Care,Biopharma,068270,KOSPI,KR,Korea Sector / Industry Candidate,A,KR Leader / Representative,,,,,,,KRX:068270,연결,마스터
마스터,Equity,Health Care,Biotechnology / Platform,196170,KOSDAQ,KR,Korea Sector / Industry Candidate,A,KR Leader / Representative,,,,,,,KOSDAQ:196170,연결,마스터
마스터,Equity,Health Care,ADC Biotechnology,141080,KOSDAQ,KR,Korea Sector / Industry Candidate,A,KR Leader / Representative,,,,,,,KOSDAQ:141080,연결,마스터
마스터,ETF,Industrials,Aerospace & Defense,0080G0,KRX,KR,KODEX Industry ETF,KR-CORE,Korea / Defense & Aerospace,,,,,,,0080G0,연결,마스터
마스터,ETF,Industrials,Aerospace & Defense,463250,KRX,KR,TIGER Industry ETF,KR-CORE,Korea / Defense & Aerospace,,,,,,,KRX:463250,연결,마스터
마스터,Equity,Industrials,Aerospace & Defense,012450,KOSPI,KR,Korea Sector / Industry Candidate,A,KR Leader / Representative,,,,,,,KRX:012450,연결,마스터
마스터,Equity,Industrials,Missiles / Defense Electronics,079550,KOSPI,KR,Korea Sector / Industry Candidate,A,KR Leader / Representative,,,,,,,KRX:079550,연결,마스터
마스터,Equity,Industrials,Aerospace,047810,KOSPI,KR,Korea Sector / Industry Candidate,A,KR Leader / Representative,,,,,,,KRX:047810,연결,마스터
마스터,Equity,Industrials,Defense Vehicles / Rail,064350,KOSPI,KR,Korea Sector / Industry Candidate,A,KR Leader / Representative,,,,,,,KRX:064350,연결,마스터
마스터,ETF,Industrials,Shipbuilding,0115D0,KRX,KR,KODEX Industry ETF,KR-CORE,Korea / Shipbuilding,,,,,,,0115D0,연결,마스터
마스터,ETF,Industrials,Shipbuilding,494670,KRX,KR,TIGER Industry ETF,KR-CORE,Korea / Shipbuilding,,,,,,,KRX:494670,연결,마스터
마스터,Equity,Industrials,Shipbuilding,009540,KOSPI,KR,Korea Sector / Industry Candidate,A,KR Leader / Representative,,,,,,,KRX:009540,연결,마스터
마스터,Equity,Industrials,Shipbuilding,329180,KOSPI,KR,Korea Sector / Industry Candidate,A,KR Leader / Representative,,,,,,,KRX:329180,연결,마스터
마스터,Equity,Industrials,Shipbuilding,042660,KOSPI,KR,Korea Sector / Industry Candidate,A,KR Leader / Representative,,,,,,,KRX:042660,연결,마스터
마스터,Equity,Industrials,Shipbuilding,010140,KOSPI,KR,Korea Sector / Industry Candidate,A,KR Leader / Representative,,,,,,,KRX:010140,연결,마스터
마스터,ETF,Consumer Discretionary,Automobiles,091180,KRX,KR,KODEX Sector ETF,KR-CORE,Korea / Automobiles,,,,,,,KRX:091180,연결,마스터
마스터,ETF,Consumer Discretionary,Automobiles / Mobility,138540,KRX,KR,TIGER Sector ETF,KR-CORE,Korea / Automobiles,,,,,,,KRX:138540,연결,마스터
마스터,Equity,Consumer Discretionary,Automobiles,005380,KOSPI,KR,Korea Sector / Industry Candidate,A,KR Leader / Representative,,,,,,,KRX:005380,연결,마스터
마스터,Equity,Consumer Discretionary,Automobiles,000270,KOSPI,KR,Korea Sector / Industry Candidate,A,KR Leader / Representative,,,,,,,KRX:000270,연결,마스터
마스터,Equity,Consumer Discretionary,Auto Parts / Mobility,012330,KOSPI,KR,Korea Sector / Industry Candidate,A,KR Leader / Representative,,,,,,,KRX:012330,연결,마스터
마스터,Equity,Consumer Discretionary,Auto Parts / ADAS,204320,KOSPI,KR,Korea Sector / Industry Candidate,A,KR Leader / Representative,,,,,,,KRX:204320,연결,마스터
마스터,ETF,Financials,Banks,091170,KRX,KR,KODEX Sector ETF,KR-CORE,Korea / Banks & Financials,,,,,,,KRX:091170,연결,마스터
마스터,ETF,Financials,Banks,091220,KRX,KR,TIGER Sector ETF,KR-CORE,Korea / Banks & Financials,,,,,,,KRX:091220,연결,마스터
마스터,Equity,Financials,Financial Holding / Banks,105560,KOSPI,KR,Korea Sector / Industry Candidate,A,KR Leader / Representative,,,,,,,KRX:105560,연결,마스터
마스터,Equity,Financials,Financial Holding / Banks,055550,KOSPI,KR,Korea Sector / Industry Candidate,A,KR Leader / Representative,,,,,,,KRX:055550,연결,마스터
마스터,Equity,Financials,Financial Holding / Banks,086790,KOSPI,KR,Korea Sector / Industry Candidate,A,KR Leader / Representative,,,,,,,KRX:086790,연결,마스터
마스터,Equity,Financials,Financial Holding / Banks,316140,KOSPI,KR,Korea Sector / Industry Candidate,A,KR Leader / Representative,,,,,,,KRX:316140,연결,마스터
마스터,ETF,Industrials,Power Grid Equipment,487240,KRX,KR,KODEX Industry ETF,KR-CORE,Korea / Power Grid & Heavy Industry,,,,,,,KRX:487240,연결,마스터
마스터,ETF,Industrials,Heavy Industry,139230,KRX,KR,TIGER Sector ETF,KR-CORE,Korea / Power Grid & Heavy Industry,,,,,,,KRX:139230,연결,마스터
마스터,Equity,Industrials,Electrical Equipment,267260,KOSPI,KR,Korea Sector / Industry Candidate,A,KR Leader / Representative,,,,,,,KRX:267260,연결,마스터
마스터,Equity,Industrials,Electrical Equipment,298040,KOSPI,KR,Korea Sector / Industry Candidate,A,KR Leader / Representative,,,,,,,KRX:298040,연결,마스터
마스터,Equity,Industrials,Electrical Equipment / Automation,010120,KOSPI,KR,Korea Sector / Industry Candidate,A,KR Leader / Representative,,,,,,,KRX:010120,연결,마스터
마스터,Equity,Industrials,Power Cable / Infrastructure,006260,KOSPI,KR,Korea Sector / Industry Candidate,A,KR Leader / Representative,,,,,,,KRX:006260,연결,마스터
마스터,ETF,Communication Services,Media & Entertainment,266360,KRX,KR,KODEX Sector ETF,KR-CORE,Korea / Media & Entertainment,,,,,,,KRX:266360,연결,마스터
마스터,ETF,Communication Services,Media & Content,228810,KRX,KR,TIGER Sector ETF,KR-CORE,Korea / Media & Entertainment,,,,,,,KRX:228810,연결,마스터
마스터,Equity,Communication Services,Music / Entertainment,352820,KOSPI,KR,Korea Sector / Industry Candidate,A,KR Leader / Representative,,,,,,,KRX:352820,연결,마스터
마스터,Equity,Communication Services,Music / Entertainment,035900,KOSDAQ,KR,Korea Sector / Industry Candidate,A,KR Leader / Representative,,,,,,,KOSDAQ:035900,연결,마스터
마스터,Equity,Communication Services,Music / Entertainment,041510,KOSDAQ,KR,Korea Sector / Industry Candidate,A,KR Leader / Representative,,,,,,,KOSDAQ:041510,연결,마스터
마스터,Equity,Communication Services,Media / Content,035760,KOSDAQ,KR,Korea Sector / Industry Candidate,A,KR Leader / Representative,,,,,,,KOSDAQ:035760,연결,마스터
마스터,ETF,Information Technology,US AI Technology,485540,KRX,KR,KODEX Theme ETF,KR-CORE,Korea-listed / US AI Technology,,,,,,,KRX:485540,연결,마스터
마스터,ETF,Industrials,US AI Power Infrastructure,487230,KRX,KR,KODEX Theme ETF,KR-CORE,Korea-listed / US AI Power Infrastructure,,,,,,,KRX:487230,연결,마스터
마스터,ETF,Information Technology,Quantum Computing,0023A0,KRX,KR,SOL Theme ETF,KR-CORE,Korea-listed / US Quantum Computing,,,,,,,0023A0,연결,마스터
마스터,ETF,Information Technology,Semiconductors,0162Z0,KRX,KR,RISE Sector ETF,KR-CORE,Korea / Samsung Electronics + SK Hynix,,,,,,,0162Z0,연결,마스터
마스터,ETF,Information Technology,AI Semiconductors,0167A0,KRX,KR,SOL Sector ETF,KR-CORE,Korea / AI Semiconductors,,,,,,,0167A0,연결,마스터
마스터,ETF,Communication Services,Media & Communication,463690,KRX,KR,KODEX Sector ETF,KR-CORE,Official Sector / KODEX 미국S&P500커뮤니케이션,,,,,,,KRX:463690,연결,마스터
마스터,ETF,Consumer Discretionary,Consumer Discretionary,266390,KRX,KR,KODEX Sector ETF,KR-CORE,Official Sector / KODEX 경기소비재,,,,,,,KRX:266390,연결,마스터
마스터,ETF,Consumer Discretionary,Consumer Discretionary,453660,KRX,KR,KODEX Sector ETF,KR-CORE,Official Sector / KODEX 미국S&P500 경기소비재,,,,,,,KRX:453660,연결,마스터
마스터,ETF,Consumer Staples,Consumer Staples,266410,KRX,KR,KODEX Sector ETF,KR-CORE,Official Sector / KODEX 필수소비재,,,,,,,KRX:266410,연결,마스터
마스터,ETF,Consumer Staples,Consumer Staples,453630,KRX,KR,KODEX Sector ETF,KR-CORE,Official Sector / KODEX 미국S&P500 필수소비재,,,,,,,KRX:453630,연결,마스터
마스터,ETF,Energy,Energy,218420,KRX,KR,KODEX Sector ETF,KR-CORE,Official Sector / KODEX 미국S&P500에너지(합성),,,,,,,KRX:218420,연결,마스터
마스터,ETF,Financials,Financial Services,453650,KRX,KR,KODEX Sector ETF,KR-CORE,Official Sector / KODEX 미국S&P500금융,,,,,,,KRX:453650,연결,마스터
마스터,ETF,Financials,Insurance,140700,KRX,KR,KODEX Sector ETF,KR-CORE,Official Sector / KODEX 보험,,,,,,,KRX:140700,연결,마스터
마스터,ETF,Financials,Securities,102970,KRX,KR,KODEX Sector ETF,KR-CORE,Official Sector / KODEX 증권,,,,,,,KRX:102970,연결,마스터
마스터,ETF,Health Care,Health Care,266420,KRX,KR,KODEX Sector ETF,KR-CORE,Official Sector / KODEX 헬스케어,,,,,,,KRX:266420,연결,마스터
마스터,ETF,Health Care,Health Care,453640,KRX,KR,KODEX Sector ETF,KR-CORE,Official Sector / KODEX 미국S&P500 헬스케어,,,,,,,KRX:453640,연결,마스터
마스터,ETF,Industrials,Construction,117700,KRX,KR,KODEX Sector ETF,KR-CORE,Official Sector / KODEX 건설,,,,,,,KRX:117700,연결,마스터
마스터,ETF,Industrials,Industrials,200030,KRX,KR,KODEX Sector ETF,KR-CORE,Official Sector / KODEX 미국S&P500산업재(합성),,,,,,,KRX:200030,연결,마스터
마스터,ETF,Industrials,Machinery,102960,KRX,KR,KODEX Sector ETF,KR-CORE,Official Sector / KODEX 기계장비,,,,,,,KRX:102960,연결,마스터
마스터,ETF,Industrials,Transportation,140710,KRX,KR,KODEX Sector ETF,KR-CORE,Official Sector / KODEX 운송,,,,,,,KRX:140710,연결,마스터
마스터,ETF,Information Technology,Information Technology,266370,KRX,KR,KODEX Sector ETF,KR-CORE,Official Sector / KODEX IT,,,,,,,KRX:266370,연결,마스터
마스터,ETF,Information Technology,Information Technology,363580,KRX,KR,KODEX Sector ETF,KR-CORE,Official Sector / KODEX 200IT TR,,,,,,,KRX:363580,연결,마스터
마스터,ETF,Information Technology,Information Technology,463680,KRX,KR,KODEX Sector ETF,KR-CORE,Official Sector / KODEX 미국S&P500테크놀로지,,,,,,,KRX:463680,연결,마스터
마스터,ETF,Information Technology,Semiconductors,0190G0,KRX,KR,KODEX Sector ETF,KR-CORE,Official Sector / KODEX 반도체타겟위클리커버드콜 [커버드콜],,,,,,,0190G0,연결,마스터
마스터,ETF,Materials,Chemicals & Energy Materials,117460,KRX,KR,KODEX Sector ETF,KR-CORE,Official Sector / KODEX 에너지화학,,,,,,,KRX:117460,연결,마스터
마스터,ETF,Materials,Steel,117680,KRX,KR,KODEX Sector ETF,KR-CORE,Official Sector / KODEX 철강,,,,,,,KRX:117680,연결,마스터
마스터,ETF,Utilities,Utilities,463640,KRX,KR,KODEX Sector ETF,KR-CORE,Official Sector / KODEX 미국S&P500유틸리티,,,,,,,KRX:463640,연결,마스터
마스터,ETF,Communication Services,Media & Communication,315270,KRX,KR,TIGER Sector ETF,KR-CORE,Official Sector / TIGER 200 커뮤니케이션서비스,,,,,,,KRX:315270,연결,마스터
마스터,ETF,Consumer Discretionary,Automobiles & Mobility,449680,KRX,KR,TIGER Sector ETF,KR-CORE,Official Sector / TIGER 한중전기차(합성),,,,,,,KRX:449680,연결,마스터
마스터,ETF,Consumer Discretionary,Automobiles & Mobility,456680,KRX,KR,TIGER Sector ETF,KR-CORE,Official Sector / TIGER 차이나전기차레버리지(합성) [레버리지],,,,,,,KRX:456680,연결,마스터
마스터,ETF,Consumer Discretionary,Consumer Discretionary,139290,KRX,KR,TIGER Sector ETF,KR-CORE,Official Sector / TIGER 200 경기소비재,,,,,,,KRX:139290,연결,마스터
마스터,ETF,Consumer Staples,Consumer Staples,227560,KRX,KR,TIGER Sector ETF,KR-CORE,Official Sector / TIGER 200 생활소비재,,,,,,,KRX:227560,연결,마스터
마스터,ETF,Consumer Staples,Cosmetics,228790,KRX,KR,TIGER Sector ETF,KR-CORE,Official Sector / TIGER 화장품,,,,,,,KRX:228790,연결,마스터
마스터,ETF,Consumer Staples,Defensive Consumer,139280,KRX,KR,TIGER Sector ETF,KR-CORE,Official Sector / TIGER 경기방어,,,,,,,KRX:139280,연결,마스터
마스터,ETF,Financials,Financial Services,139270,KRX,KR,TIGER Sector ETF,KR-CORE,Official Sector / TIGER 200 금융,,,,,,,KRX:139270,연결,마스터
마스터,ETF,Financials,Securities,0133E0,KRX,KR,TIGER Sector ETF,KR-CORE,Official Sector / TIGER 차이나증권,,,,,,,KRX:0133E0,연결,마스터
마스터,ETF,Financials,Securities,157500,KRX,KR,TIGER Sector ETF,KR-CORE,Official Sector / TIGER 증권,,,,,,,KRX:157500,연결,마스터
마스터,ETF,Health Care,Biotechnology,203780,KRX,KR,TIGER Sector ETF,KR-CORE,Official Sector / TIGER 미국나스닥바이오,,,,,,,KRX:203780,연결,마스터
마스터,ETF,Health Care,Biotechnology,261070,KRX,KR,TIGER Sector ETF,KR-CORE,Official Sector / TIGER 코스닥150 바이오테크,,,,,,,KRX:261070,연결,마스터
마스터,ETF,Health Care,Health Care,143860,KRX,KR,TIGER Sector ETF,KR-CORE,Official Sector / TIGER 헬스케어,,,,,,,KRX:143860,연결,마스터
마스터,ETF,Health Care,Health Care,227540,KRX,KR,TIGER Sector ETF,KR-CORE,Official Sector / TIGER 200 헬스케어,,,,,,,KRX:227540,연결,마스터
마스터,ETF,Industrials,Aerospace & Defense,494840,KRX,KR,TIGER Sector ETF,KR-CORE,Official Sector / TIGER 미국방산TOP10,,,,,,,KRX:494840,연결,마스터
마스터,ETF,Industrials,Construction,139220,KRX,KR,TIGER Sector ETF,KR-CORE,Official Sector / TIGER 200 건설,,,,,,,KRX:139220,연결,마스터
마스터,ETF,Industrials,Industrials,227550,KRX,KR,TIGER Sector ETF,KR-CORE,Official Sector / TIGER 200 산업재,,,,,,,KRX:227550,연결,마스터
마스터,ETF,Information Technology,Information Technology,139260,KRX,KR,TIGER Sector ETF,KR-CORE,Official Sector / TIGER 200 IT,,,,,,,KRX:139260,연결,마스터
마스터,ETF,Information Technology,Information Technology,261060,KRX,KR,TIGER Sector ETF,KR-CORE,Official Sector / TIGER 코스닥150 IT,,,,,,,KRX:261060,연결,마스터
마스터,ETF,Information Technology,Information Technology,243880,KRX,KR,TIGER Sector ETF,KR-CORE,Official Sector / TIGER 200 IT레버리지 [레버리지],,,,,,,KRX:243880,연결,마스터
마스터,ETF,Information Technology,Semiconductors,091230,KRX,KR,TIGER Sector ETF,KR-CORE,Official Sector / TIGER 반도체,,,,,,,KRX:091230,연결,마스터
마스터,ETF,Information Technology,Semiconductors,381180,KRX,KR,TIGER Sector ETF,KR-CORE,Official Sector / TIGER 미국필라델피아반도체나스닥,,,,,,,KRX:381180,연결,마스터
마스터,ETF,Information Technology,Semiconductors,449690,KRX,KR,TIGER Sector ETF,KR-CORE,Official Sector / TIGER 한중반도체(합성),,,,,,,KRX:449690,연결,마스터
마스터,ETF,Information Technology,Semiconductors,465660,KRX,KR,TIGER Sector ETF,KR-CORE,Official Sector / TIGER 일본반도체FACTSET,,,,,,,KRX:465660,연결,마스터
마스터,ETF,Information Technology,Semiconductors,423920,KRX,KR,TIGER Sector ETF,KR-CORE,Official Sector / TIGER 미국필라델피아반도체레버리지(합성) [레버리지],,,,,,,KRX:423920,연결,마스터
마스터,ETF,Information Technology,Software,0067Y0,KRX,KR,TIGER Sector ETF,KR-CORE,Official Sector / TIGER 차이나AI소프트웨어,,,,,,,0067Y0,연결,마스터
마스터,ETF,Information Technology,Software,157490,KRX,KR,TIGER Sector ETF,KR-CORE,Official Sector / TIGER 소프트웨어,,,,,,,KRX:157490,연결,마스터
마스터,ETF,Materials,Chemicals & Energy Materials,139250,KRX,KR,TIGER Sector ETF,KR-CORE,Official Sector / TIGER 200 에너지화학,,,,,,,KRX:139250,연결,마스터
마스터,ETF,Materials,Chemicals & Energy Materials,243890,KRX,KR,TIGER Sector ETF,KR-CORE,Official Sector / TIGER 200 에너지화학레버리지 [레버리지],,,,,,,KRX:243890,연결,마스터
마스터,ETF,Materials,Steel,139240,KRX,KR,TIGER Sector ETF,KR-CORE,Official Sector / TIGER 200 철강소재,,,,,,,KRX:139240,연결,마스터
마스터,ETF,Multi-Asset,Defensive Equity & Bonds,237440,KRX,KR,TIGER Sector ETF,KR-CORE,Official Sector / TIGER 경기방어채권혼합,,,,,,,KRX:237440,연결,마스터
마스터,ETF,Multi-Sector,China Leading Companies,0067V0,KRX,KR,TIGER Sector ETF,KR-CORE,Official Sector / TIGER 차이나글로벌리더스TOP3+,,,,,,,0067V0,연결,마스터
마스터,ETF,Multi-Sector,Dividend Equity,0052D0,KRX,KR,TIGER Sector ETF,KR-CORE,Official Sector / TIGER 코리아배당다우존스,,,,,,,0052D0,연결,마스터
마스터,ETF,Multi-Sector,US Large Cap Active,GRNY,NYSE ARCA,US,Active Strategy ETF,CORE,Fundstrat / Granny Shots,,,,,,,NYSEARCA:GRNY,연결,마스터
마스터,ETF,Multi-Sector,Disruptive Innovation,ARKK,NYSE ARCA,US,Active Innovation ETF,CORE,ARK / Disruptive Innovation,,,,,,,BATS:ARKK,연결,마스터
마스터,ETF,Industrials,Autonomous Technology & Robotics,ARKQ,CBOE,US,Active Innovation ETF,SECONDARY,ARK / Autonomous Tech & Robotics,,,,,,,BATS:ARKQ,연결,마스터
마스터,ETF,Information Technology,Next Generation Internet,ARKW,CBOE,US,Active Innovation ETF,SECONDARY,ARK / Next Generation Internet,,,,,,,BATS:ARKW,연결,마스터
마스터,ETF,Health Care,Genomics,ARKG,CBOE,US,Active Innovation ETF,SECONDARY,ARK / Genomic Revolution,,,,,,,BATS:ARKG,연결,마스터
마스터,ETF,Financials,Blockchain & Fintech,ARKF,CBOE,US,Active Innovation ETF,SECONDARY,ARK / Blockchain & Fintech,,,,,,,BATS:ARKF,연결,마스터
마스터,ETF,Industrials,Space & Defense,ARKX,CBOE,US,Active Innovation ETF,SECONDARY,ARK / Space & Defense,,,,,,,BATS:ARKX,연결,마스터
마스터,Equity,Health Care,Health Care,000100,KRX,KR,ETF Top10 자동 추적,WATCH,"유한양행 | ETF: 266420, 139280, 143860, 227540",,,,,,,KRX:000100,연결,마스터
마스터,Equity,Industrials,Transportation,000120,KRX,KR,ETF Top10 자동 추적,WATCH,CJ대한통운 | ETF: 140710,,,,,,,KRX:000120,연결,마스터
마스터,Equity,Industrials,Heavy Industry,000150,KRX,KR,ETF Top10 자동 추적,WATCH,두산 | ETF: 139230,,,,,,,KRX:000150,연결,마스터
마스터,Equity,Industrials,Construction,000210,KRX,KR,ETF Top10 자동 추적,WATCH,DL | ETF: 139220,,,,,,,KRX:000210,연결,마스터
마스터,Equity,Health Care,Biotechnology,000250,KRX,KR,ETF Top10 자동 추적,WATCH,삼천당제약 | ETF: 261070,,,,,,,KOSDAQ:000250,연결,마스터
마스터,Equity,Financials,Insurance,000370,KRX,KR,ETF Top10 자동 추적,WATCH,한화손해보험 | ETF: 140700,,,,,,,KRX:000370,연결,마스터
마스터,Equity,Materials,Steel,000670,KRX,KR,ETF Top10 자동 추적,WATCH,영풍 | ETF: 139240,,,,,,,KRX:000670,연결,마스터
마스터,Equity,Industrials,Construction,000720,KRX,KR,ETF Top10 자동 추적,WATCH,"현대건설 | ETF: 117700, 139220",,,,,,,KRX:000720,연결,마스터
마스터,Equity,Financials,Insurance,000810,KRX,KR,ETF Top10 자동 추적,WATCH,"삼성화재 | ETF: 140700, 139270, 0052D0",,,,,,,KRX:000810,연결,마스터
마스터,Equity,Materials,Chemicals & Energy Materials,000880,KRX,KR,ETF Top10 자동 추적,WATCH,"한화 | ETF: 139250, 243890",,,,,,,KRX:000880,연결,마스터
마스터,Equity,Information Technology,Semiconductors,000990,KRX,KR,ETF Top10 자동 추적,WATCH,"DB하이텍 | ETF: 091160, 0190G0, 091230",,,,,,,KRX:000990,연결,마스터
마스터,Equity,Materials,Steel,001430,KRX,KR,ETF Top10 자동 추적,WATCH,"세아베스틸지주 | ETF: 117680, 139240",,,,,,,KRX:001430,연결,마스터
